 0.1801  0.0575  0.0000 0.782970 -1.152980 -999 -999 -999 -999
 0.1900  0.0584  0.0000 0.826296 -1.151830 -999 -999 -999 -999
 0.2000  0.0593  0.0000 0.869661 -1.150260 -999 -999 -999 -999
 0.2100  0.0601  0.0000 0.913043 -1.148690 -999 -999 -999 -999
 0.2200  0.0608  0.0000 0.956465 -1.147380 -999 -999 -999 -999
 0.2300  0.0615  0.0000 0.999887 -1.146000 -999 -999 -999 -999
 0.2400  0.0622  0.0000 1.043326 -1.144470 -999 -999 -999 -999
 0.2500  0.0628  0.0000 1.086770 -1.143310 -999 -999 -999 -999
 0.2599  0.0634  0.0000 1.130187 -1.142680 -999 -999 -999 -999
 0.2699  0.0639  0.0000 1.173609 -1.141860 -999 -999 -999 -999
 0.2796  0.0644  0.0000 1.215613 -1.140630 -999 -999 -999 -999
 0.2888  0.0648  0.0000 1.255635 -1.139280 -999 -999 -999 -999
 0.2976  0.0652  0.0000 1.293761 -1.137940 -999 -999 -999 -999
 0.3059  0.0655  0.0000 1.330074 -1.136970 -999 -999 -999 -999
 0.3139  0.0658  0.0000 1.364652 -1.136560 -999 -999 -999 -999
 0.3214  0.0661  0.0000 1.397600 -1.136370 -999 -999 -999 -999
 0.3287  0.0663  0.0000 1.428961 -1.136220 -999 -999 -999 -999
 0.3355  0.0665  0.0000 1.458848 -1.136030 -999 -999 -999 -999
 0.3421  0.0667  0.0000 1.487317 -1.135920 -999 -999 -999 -999
 0.3483  0.0669  0.0000 1.514422 -1.135810 -999 -999 -999 -999
 0.3543  0.0670  0.0000 1.540226 -1.135470 -999 -999 -999 -999
 0.3599  0.0671  0.0000 1.564822 -1.134950 -999 -999 -999 -999
 0.3653  0.0672  0.0000 1.588243 -1.134430 -999 -999 -999 -999
 0.3704  0.0673  0.0000 1.610548 -1.133980 -999 -999 -999 -999
 0.3753  0.0674  0.0000 1.631796 -1.133610 -999 -999 -999 -999
 0.3800  0.0675  0.0000 1.652022 -1.133310 -999 -999 -999 -999
 0.3844  0.0675  0.0000 1.671287 -1.133120 -999 -999 -999 -999
 0.3886  0.0676  0.0000 1.689639 -1.133080 -999 -999 -999 -999
 0.3926  0.0676  0.0000 1.707126 -1.133050 -999 -999 -999 -999
 0.3965  0.0677  0.0000 1.723761 -1.133010 -999 -999 -999 -999
 0.4001  0.0677  0.0000 1.739622 -1.132930 -999 -999 -999 -999
 0.4036  0.0677  0.0000 1.754726 -1.132860 -999 -999 -999 -999
 0.4069  0.0678  0.0000 1.769113 -1.132780 -999 -999 -999 -999
 0.4100  0.0678  0.0000 1.782796 -1.132710 -999 -999 -999 -999
 0.4130  0.0678  0.0000 1.795839 -1.132670 -999 -999 -999 -999
 0.4160  0.0678  0.0000 1.808883 -1.132640 -999 -999 -999 -999
 0.4190  0.0678  0.0000 1.821926 -1.132520 -999 -999 -999 -999
 0.4220  0.0678  0.0000 1.834970 -1.132370 -999 -999 -999 -999
 0.4250  0.0678  0.0000 1.848013 -1.132150 -999 -999 -999 -999
 0.4280  0.0678  0.0000 1.861056 -1.131930 -999 -999 -999 -999
 0.4310  0.0678  0.0000 1.874100 -1.131740 -999 -999 -999 -999
 0.4340  0.0678  0.0000 1.887143 -1.131550 -999 -999 -999 -999
 0.4370  0.0678  0.0000 1.900187 -1.131400 -999 -999 -999 -999
 0.4400  0.0678  0.0000 1.913230 -1.131290 -999 -999 -999 -999
 0.4430  0.0678  0.0000 1.926274 -1.131290 -999 -999 -999 -999
 0.4460  0.0677  0.0000 1.939317 -1.131250 -999 -999 -999 -999
 0.4490  0.0677  0.0000 1.952361 -1.131100 -999 -999 -999 -999
 0.4520  0.0677  0.0000 1.965404 -1.130920 -999 -999 -999 -999
 0.4550  0.0677  0.0000 1.978448 -1.130580 -999 -999 -999 -999
 0.4580  0.0676  0.0000 1.991491 -1.130060 -999 -999 -999 -999
 0.4610  0.0676  0.0000 2.004535 -1.129240 -999 -999 -999 -999
 0.4640  0.0676  0.0000 2.017578 -1.127780 -999 -999 -999 -999
 0.4670  0.0675  0.0000 2.030622 -1.125240 -999 -999 -999 -999
 0.4700  0.0675  0.0000 2.043665 -1.120760 -999 -999 -999 -999
 0.4730  0.0674  0.0000 2.056709 -1.113070 -999 -999 -999 -999
 0.4760  0.0674  0.0000 2.069752 -1.100490 -999 -999 -999 -999
 0.4790  0.0673  0.0000 2.082796 -1.081410 -999 -999 -999 -999
 0.4820  0.0673  0.0000 2.095839 -1.054900 -999 -999 -999 -999
 0.4850  0.0672  0.0000 2.108883 -1.020590 -999 -999 -999 -999
 0.4880  0.0672  0.0000 2.121926 -0.979220 -999 -999 -999 -999
 0.4910  0.0671  0.0000 2.134970 -0.933670 -999 -999 -999 -999
 0.4940  0.0670  0.0000 2.148013 -0.886514 -999 -999 -999 -999
 0.4970  0.0670  0.0000 2.161056 -0.841076 -999 -999 -999 -999
 0.5000  0.0669  0.0000 2.174100 -0.799147 -999 -999 -999 -999
 0.5030  0.0668  0.0000 2.187143 -0.760317 -999 -999 -999 -999
 0.5060  0.0667  0.0000 2.200187 -0.727909 -999 -999 -999 -999
 0.5090  0.0667  0.0000 2.213230 -0.703267 -999 -999 -999 -999
 0.5120  0.0666  0.0000 2.226274 -0.683815 -999 -999 -999 -999
 0.5150  0.0665  0.0000 2.239317 -0.668134 -999 -999 -999 -999
 0.5180  0.0664  0.0000 2.252361 -0.655365 -999 -999 -999 -999
 0.5210  0.0663  0.0000 2.265404 -0.644948 -999 -999 -999 -999
 0.5240  0.0662  0.0000 2.278448 -0.636398 -999 -999 -999 -999
 0.5270  0.0661  0.0000 2.291491 -0.629416 -999 -999 -999 -999
 0.5300  0.0660  0.0000 2.304348 -0.623741 -999 -999 -999 -999
 0.5330  0.0659  0.0000 2.317391 -0.619186 -999 -999 -999 -999
 0.5360  0.0658  0.0000 2.330435 -0.615490 -999 -999 -999 -999
 0.5390  0.0657  0.0000 2.343478 -0.612577 -999 -999 -999 -999
 0.5420  0.0655  0.0000 2.356522 -0.610300 -999 -999 -999 -999
 0.5450  0.0654  0.0000 2.369565 -0.608545 -999 -999 -999 -999
 0.5480  0.0653  0.0000 2.382609 -0.607238 -999 -999 -999 -999
 0.5510  0.0652  0.0000 2.395652 -0.606268 -999 -999 -999 -999
 0.5540  0.0650  0.0000 2.408696 -0.605596 -999 -999 -999 -999
 0.5570  0.0649  0.0000 2.421739 -0.605110 -999 -999 -999 -999
 0.5600  0.0648  0.0000 2.434783 -0.604849 -999 -999 -999 -999
 0.5630  0.0646  0.0000 2.447826 -0.604699 -999 -999 -999 -999
 0.5660  0.0645  0.0000 2.460870 -0.604662 -999 -999 -999 -999
 0.5690  0.0643  0.0000 2.473913 -0.604662 -999 -999 -999 -999
 0.5720  0.0642  0.0000 2.486956 -0.604737 -999 -999 -999 -999
 0.5750  0.0640  0.0000 2.499813 -0.604774 -999 -999 -999 -999
 0.5780  0.0638  0.0000 2.512856 -0.604849 -999 -999 -999 -999
 0.5810  0.0637  0.0000 2.525900 -0.604849 -999 -999 -999 -999
 0.5840  0.0635  0.0000 2.538943 -0.604849 -999 -999 -999 -999
 0.5870  0.0633  0.0000 2.551987 -0.604774 -999 -999 -999 -999
 0.5900  0.0632  0.0000 2.565030 -0.604625 -999 -999 -999 -999
 0.5931  0.0630  0.0000 2.578639 -0.604363 -999 -999 -999 -999
 0.5964  0.0628  0.0000 2.593004 -0.603953 -999 -999 -999 -999
 0.5999  0.0626  0.0000 2.608130 -0.603393 -999 -999 -999 -999
 0.6035  0.0623  0.0000 2.624009 -0.602646 -999 -999 -999 -999
 0.6073  0.0621  0.0000 2.640452 -0.601675 -999 -999 -999 -999
 0.6113  0.0618  0.0000 2.658035 -0.600443 -999 -999 -999 -999
 0.6156  0.0615  0.0000 2.676370 -0.598875 -999 -999 -999 -999
 0.6200  0.0612  0.0000 2.695465 -0.596933 -999 -999 -999 -999
 0.6246  0.0608  0.0000 2.715691 -0.594581 -999 -999 -999 -999
 0.6295  0.0605  0.0000 2.736861 -0.591706 -999 -999 -999 -999
 0.6346  0.0601  0.0000 2.759170 -0.588309 -999 -999 -999 -999
 0.6400  0.0596  0.0000 2.782422 -0.584314 -999 -999 -999 -999
 0.6456  0.0591  0.0000 2.806996 -0.579609 -999 -999 -999 -999
 0.6515  0.0586  0.0000 2.832704 -0.574121 -999 -999 -999 -999
 0.6577  0.0581  0.0000 2.859735 -0.567774 -999 -999 -999 -999
 0.6643  0.0575  0.0000 2.888091 -0.560419 -999 -999 -999 -999
 0.6711  0.0568  0.0000 2.917770 -0.551943 -999 -999 -999 -999
 0.6783  0.0561  0.0000 2.948961 -0.542198 -999 -999 -999 -999
 0.6858  0.0553  0.0000 2.981852 -0.531110 -999 -999 -999 -999
 0.6937  0.0544  0.0000 3.016256 -0.518452 -999 -999 -999 -999
 0.7020  0.0535  0.0000 3.052361 -0.503966 -999 -999 -999 -999
 0.7107  0.0524  0.0000 3.090170 -0.487463 -999 -999 -999 -999
 0.7199  0.0513  0.0000 3.129870 -0.468571 -999 -999 -999 -999
 0.7295  0.0500  0.0000 3.171643 -0.447065 -999 -999 -999 -999
 0.7394  0.0487  0.0000 3.214743 -0.423730 -999 -999 -999 -999
 0.7491  0.0473  0.0000 3.257087 -0.399275 -999 -999 -999 -999
 0.7587  0.0458  0.0000 3.298865 -0.374484 -999 -999 -999 -999
 0.7683  0.0443  0.0000 3.340265 -0.349244 -999 -999 -999 -999
 0.7778  0.0428  0.0000 3.381665 -0.323594 -999 -999 -999 -999
 0.7874  0.0412  0.0000 3.423439 -0.298317 -999 -999 -999 -999
 0.7971  0.0396  0.0000 3.465596 -0.273115 -999 -999 -999 -999
 0.8069  0.0379  0.0000 3.508317 -0.248585 -999 -999 -999 -999
 0.8167  0.0362  0.0000 3.550661 -0.225362 -999 -999 -999 -999
 0.8259  0.0346  0.0000 3.590926 -0.203595 -999 -999 -999 -999
 0.8347  0.0330  0.0000 3.629300 -0.183695 -999 -999 -999 -999
 0.8431  0.0315  0.0000 3.665783 -0.165587 -999 -999 -999 -999
 0.8511  0.0301  0.0000 3.700565 -0.148935 -999 -999 -999 -999
 0.8587  0.0287  0.0000 3.733648 -0.133515 -999 -999 -999 -999
 0.8660  0.0274  0.0000 3.765217 -0.119327 -999 -999 -999 -999
 0.8729  0.0261  0.0000 3.795274 -0.106222 -999 -999 -999 -999
 0.8795  0.0250  0.0000 3.823817 -0.093901 -999 -999 -999 -999
 0.8857  0.0238  0.0000 3.851039 -0.082551 -999 -999 -999 -999
 0.8917  0.0227  0.0000 3.876939 -0.072022 -999 -999 -999 -999
 0.8974  0.0217  0.0000 3.901700 -0.062090 -999 -999 -999 -999
 0.9028  0.0207  0.0000 3.925330 -0.052756 -999 -999 -999 -999
 0.9080  0.0198  0.0000 3.947639 -0.044020 -999 -999 -999 -999
 0.9129  0.0189  0.0000 3.969000 -0.035843 -999 -999 -999 -999
 0.9175  0.0180  0.0000 3.989226 -0.028114 -999 -999 -999 -999
 0.9220  0.0172  0.0000 4.008696 -0.020871 -999 -999 -999 -999
 0.9262  0.0164  0.0000 4.027030 -0.014039 -999 -999 -999 -999
 0.9303  0.0157  0.0000 4.044613 -0.007579 -999 -999 -999 -999
 0.9341  0.0150  0.0000 4.061248 -0.001493 -999 -999 -999 -999
 0.9378  0.0143  0.0000 4.077317 0.004256 -999 -999 -999 -999
 0.9413  0.0137  0.0000 4.092439 0.009707 -999 -999 -999 -999
 0.9446  0.0130  0.0000 4.106804 0.014897 -999 -999 -999 -999
 0.9477  0.0125  0.0000 4.120604 0.019863 -999 -999 -999 -999
 0.9507  0.0119  0.0000 4.133648 0.024530 -999 -999 -999 -999
 0.9536  0.0114  0.0000 4.146126 0.029010 -999 -999 -999 -999
 0.9563  0.0109  0.0000 4.158035 0.033229 -999 -999 -999 -999
 0.9590  0.0104  0.0000 4.169378 0.037262 -999 -999 -999 -999
 0.9614  0.0099  0.0000 4.180152 0.041107 -999 -999 -999 -999
 0.9638  0.0095  0.0000 4.190361 0.044766 -999 -999 -999 -999
 0.9660  0.0090  0.0000 4.200187 0.048239 -999 -999 -999 -999
 0.9682  0.0086  0.0000 4.209452 0.051524 -999 -999 -999 -999
 0.9702  0.0083  0.0000 4.218335 0.054660 -999 -999 -999 -999
 0.9721  0.0079  0.0000 4.226652 0.057647 -999 -999 -999 -999
 0.9740  0.0075  0.0000 4.234783 0.060522 -999 -999 -999 -999
 0.9757  0.0072  0.0000 4.242343 0.063210 -999 -999 -999 -999
 0.9774  0.0069  0.0000 4.249717 0.065787 -999 -999 -999 -999
 0.9790  0.0066  0.0000 4.256522 0.068251 -999 -999 -999 -999
 0.9805  0.0063  0.0000 4.263139 0.070566 -999 -999 -999 -999
 0.9820  0.0060  0.0000 4.269565 0.072768 -999 -999 -999 -999
 0.9833  0.0057  0.0000 4.275426 0.074897 -999 -999 -999 -999
 0.9847  0.0055  0.0000 4.281096 0.076875 -999 -999 -999 -999
 0.9857  0.0053  0.0000 4.285443 0.078369 -999 -999 -999 -999
 0.9857  0.0053  0.0000 4.285443 0.078369 -999 -999 -999 -999
 0.9859  0.0052  0.0000 4.286578 0.078780 -999 -999 -999 -999
 0.9871  0.0050  0.0000 4.291869 0.080572 -999 -999 -999 -999
 0.9883  0.0048  0.0000 4.296787 0.082252 -999 -999 -999 -999
 0.9893  0.0046  0.0000 4.301322 0.083857 -999 -999 -999 -999
 0.9903  0.0044  0.0000 4.305861 0.085388 -999 -999 -999 -999
 0.9913  0.0042  0.0000 4.310209 0.086807 -999 -999 -999 -999
 0.9923  0.0040  0.0000 4.314178 0.088151 -999 -999 -999 -999
 0.9931  0.0038  0.0000 4.317956 0.089420 -999 -999 -999 -999
 0.9940  0.0037  0.0000 4.321739 0.090653 -999 -999 -999 -999
 0.9948  0.0035  0.0000 4.325143 0.091773 -999 -999 -999 -999
 0.9956  0.0034  0.0000 4.328543 0.092818 -999 -999 -999 -999
 0.9963  0.0032  0.0000 4.331756 0.093826 -999 -999 -999 -999
 0.9970  0.0031  0.0000 4.334783 0.094760 -999 -999 -999 -999
 0.9977  0.0030  0.0000 4.337617 0.095544 -999 -999 -999 -999
 0.9983  0.0028  0.0000 4.340265 0.096141 -999 -999 -999 -999
 0.9989  0.0027  0.0000 4.342913 0.096104 -999 -999 -999 -999
 0.9994  0.0026  0.0000 4.345369 0.093266 -999 -999 -999 -999
 1.0000  0.0025  0.0000 4.347826 0.048127 -999 -999 -999 -999
 1.0000  0.0019  0.0000 4.347826 0.039987 -999 -999 -999 -999
 1.0000  0.0014  0.0000 4.347826 0.081244 -999 -999 -999 -999
 1.0000  0.0008  0.0000 4.347826 0.090877 -999 -999 -999 -999
 1.0000  0.0003  0.0000 4.347826 0.094872 -999 -999 -999 -999
 1.0000 -0.0003  0.0000 4.347826 0.095357 -999 -999 -999 -999
 1.0000 -0.0008  0.0000 4.347826 0.090690 -999 -999 -999 -999
 1.0000 -0.0014  0.0000 4.347826 0.066160 -999 -999 -999 -999
 1.0000 -0.0019  0.0000 4.347826 -0.069707 -999 -999 -999 -999
 1.0000 -0.0025  0.0000 4.347826 -0.033677 -999 -999 -999 -999
 0.9994 -0.0024  0.0000 4.345369 0.137099 -999 -999 -999 -999
 0.9989 -0.0024  0.0000 4.342913 0.161666 -999 -999 -999 -999
 0.9983 -0.0023  0.0000 4.340265 0.169246 -999 -999 -999 -999
 0.9976 -0.0022  0.0000 4.337430 0.173502 -999 -999 -999 -999
 0.9970 -0.0021  0.0000 4.334596 0.177161 -999 -999 -999 -999
 0.9963 -0.0021  0.0000 4.331569 0.180932 -999 -999 -999 -999
 0.9955 -0.0020  0.0000 4.328356 0.184890 -999 -999 -999 -999
 0.9947 -0.0019  0.0000 4.324952 0.188997 -999 -999 -999 -999
 0.9939 -0.0018  0.0000 4.321361 0.193178 -999 -999 -999 -999
 0.9930 -0.0017  0.0000 4.317578 0.197360 -999 -999 -999 -999
 0.9922 -0.0016  0.0000 4.313800 0.201542 -999 -999 -999 -999
 0.9912 -0.0015  0.0000 4.309639 0.205761 -999 -999 -999 -999
 0.9902 -0.0014  0.0000 4.305291 0.209980 -999 -999 -999 -999
 0.9892 -0.0013  0.0000 4.300756 0.214236 -999 -999 -999 -999
 0.9881 -0.0012  0.0000 4.296030 0.218492 -999 -999 -999 -999
 0.9870 -0.0011  0.0000 4.291117 0.222749 -999 -999 -999 -999
 0.9857 -0.0009  0.0000 4.285822 0.227042 -999 -999 -999 -999
 0.9845 -0.0008  0.0000 4.280339 0.231336 -999 -999 -999 -999
 0.9831 -0.0007  0.0000 4.274478 0.235667 -999 -999 -999 -999
 0.9817 -0.0005  0.0000 4.268430 0.239998 -999 -999 -999 -999
 0.9803 -0.0004  0.0000 4.262004 0.244366 -999 -999 -999 -999
 0.9787 -0.0002  0.0000 4.255387 0.248772 -999 -999 -999 -999
 0.9771 -0.0001  0.0000 4.248391 0.253215 -999 -999 -999 -999
 0.9754  0.0001  0.0000 4.241022 0.257695 -999 -999 -999 -999
 0.9737  0.0002  0.0000 4.233269 0.262176 -999 -999 -999 -999
 0.9718  0.0004  0.0000 4.225143 0.266731 -999 -999 -999 -999
 0.9698  0.0006  0.0000 4.216635 0.271286 -999 -999 -999 -999
 0.9677  0.0008  0.0000 4.207561 0.275841 -999 -999 -999 -999
 0.9656  0.0010  0.0000 4.198109 0.280471 -999 -999 -999 -999
 0.9633  0.0011  0.0000 4.188278 0.285100 -999 -999 -999 -999
 0.9609  0.0013  0.0000 4.177883 0.289767 -999 -999 -999 -999
 0.9584  0.0015  0.0000 4.166917 0.294472 -999 -999 -999 -999
 0.9557  0.0018  0.0000 4.155387 0.299176 -999 -999 -999 -999
 0.9530  0.0020  0.0000 4.143478 0.303918 -999 -999 -999 -999
 0.9501  0.0022  0.0000 4.130813 0.308660 -999 -999 -999 -999
 0.9470  0.0024  0.0000 4.117578 0.313401 -999 -999 -999 -999
 0.9438  0.0026  0.0000 4.103591 0.318180 -999 -999 -999 -999
 0.9404  0.0029  0.0000 4.088848 0.322997 -999 -999 -999 -999
 0.9369  0.0031  0.0000 4.073535 0.327776 -999 -999 -999 -999
 0.9332  0.0033  0.0000 4.057465 0.332517 -999 -999 -999 -999
 0.9293  0.0035  0.0000 4.040452 0.337222 -999 -999 -999 -999
 0.9252  0.0038  0.0000 4.022683 0.341926 -999 -999 -999 -999
 0.9209  0.0040  0.0000 4.003969 0.346556 -999 -999 -999 -999
 0.9164  0.0042  0.0000 3.984309 0.351111 -999 -999 -999 -999
 0.9116  0.0044  0.0000 3.963517 0.355591 -999 -999 -999 -999
 0.9067  0.0046  0.0000 3.941965 0.359885 -999 -999 -999 -999
 0.9014  0.0047  0.0000 3.919091 0.363880 -999 -999 -999 -999
 0.8959  0.0049  0.0000 3.895274 0.367763 -999 -999 -999 -999
 0.8901  0.0050  0.0000 3.870130 0.371310 -999 -999 -999 -999
 0.8841  0.0051  0.0000 3.843856 0.374372 -999 -999 -999 -999
 0.8777  0.0052  0.0000 3.816069 0.377134 -999 -999 -999 -999
 0.8710  0.0052  0.0000 3.787143 0.379487 -999 -999 -999 -999
 0.8640  0.0051  0.0000 3.756522 0.380793 -999 -999 -999 -999
 0.8567  0.0050  0.0000 3.724574 0.381540 -999 -999 -999 -999
 0.8489  0.0048  0.0000 3.690926 0.381652 -999 -999 -999 -999
 0.8408  0.0045  0.0000 3.655578 0.380644 -999 -999 -999 -999
 0.8323  0.0041  0.0000 3.618526 0.378703 -999 -999 -999 -999
 0.8233  0.0036  0.0000 3.579583 0.375417 -999 -999 -999 -999
 0.8139  0.0030  0.0000 3.538752 0.370862 -999 -999 -999 -999
 0.8041  0.0022  0.0000 3.496030 0.365411 -999 -999 -999 -999
 0.7941  0.0013  0.0000 3.452739 0.358690 -999 -999 -999 -999
 0.7842  0.0003  0.0000 3.409452 0.350252 -999 -999 -999 -999
